id,name,host_id,host_name,host_is_superhost,neighbourhood,price,beds,review_scores_rating
7202063,Warehouse-Style Condominium on Mint Plaza,789091,Dustin,f,San Francisco,129.0,1.0,4.9
750831362097242122,Relaxing private suite in Noe Valley San Francisco,3629760,Tj,t,San Francisco,129.0,1.0,4.86
28267650,"Blueground | S. Park, nr Caltrain & park",107434423,Blueground,f,San Francisco,135.0,1.0,5.0
25291283,Twin Room in a Nice Neighborhood,22936081,Zemfira,f,San Francisco,65.0,2.0,4.79
24181120,"Sunny Marina flat, half block to the water",2701386,Kristen,f,San Francisco,300.0,3.0,5.0
26099225,Sparkling Sunset Solo Suite: Beach/Park/WiFi/Train,55550031,Molly,t,San Francisco,89.0,1.0,4.83
48550865,Gateway to the Presidio,785720,Robert,t,San Francisco,95.0,2.0,5.0
23803703,"79d Parkside new, cozy Privbd w/hallway private ba",131200418,Lois,t,San Francisco,50.0,1.0,4.8
879334762876644100,Bayview blue guest room,6782071,Ashley,f,San Francisco,40.0,1.0,4.8
25907508,Big & Bright Large SF Bedroom in quite area,31607663,Ximena,t,San Francisco,100.0,1.0,5.0
49634300,Room With Kitchen & Parking Facing Busy Lombard St,399069771,Marina Motel,t,San Francisco,121.0,1.0,4.58
52434440,42 SFSU/Lakeshore 1 spacious priv. rm w/shared ba.,131200418,Lois,t,San Francisco,53.0,2.0,4.81
626859542166682393,"Newly redone, private 2 bdrm in-law",4001681,Katie,t,San Francisco,144.0,3.0,4.96
51655709,Modern 2-bedroom in the heart of the mission,21891790,Travis,f,San Francisco,170.0,2.0,4.85
3793678,Beautiful Garden 1BR Apartment,19480577,Trisha & Adam,t,San Francisco,298.0,1.0,4.93
38782076,Modern  2 bedroom/1 bath 3 beds near GG Park,295498342,Sally,t,San Francisco,150.0,3.0,4.8
24043927,Casa Mission Dolores,10876114,Ranny,t,San Francisco,135.0,2.0,5.0
7808104,"Flat in Mission Alley. Queen, 2xBunkbed, Pullout",41102404,Nat,f,San Francisco,209.0,4.0,4.94
49634438,Cozy Flat Facing Busy Lombard St W/Private Garage,399069771,Marina Motel,t,San Francisco,120.0,1.0,4.61
558977078185201976,"Sunny, cozy private room in the heart of SF (3D)",375566645,Mark,t,San Francisco,51.0,1.0,4.8
605899018898657107,1 BR waterfront unit with amazing Bay Bridge views,77776181,Himanshu,f,San Francisco,300.0,1.0,4.67
13315077,Bernal Heights Entire Suite near Cortland Ave,75262645,Evelyn,f,San Francisco,177.0,1.0,4.79
10905721,Designer garden suite by Golden Gate Bridge & Park,15259486,Ava,f,San Francisco,210.0,2.0,4.72
874636996760702170,Marina Motel - King Suite with Garage,85893340,Marina By Helot Stays,t,San Francisco,153.0,1.0,5.0
31568513,Newly remodeled full floor flat with ocean views,4141253,Les,t,San Francisco,199.0,3.0,4.79
40139205,Sunny Bedroom & Private Entrance in Heart of SF,225791151,Ryan,t,San Francisco,122.0,1.0,4.83
701499728274360397,The Addison by Kasa | Standard Queen Studio,88566861,Kasa,f,San Francisco,150.0,1.0,4.65
594884693438755666,"Urban Oasis! Modern Mission-Bernal 2BR, 30+ Nights",4656446,Air Concierge,t,San Francisco,201.0,2.0,5.0
17288451,View of Mission Dolores Church in a garden setting,100672984,Roberto,t,San Francisco,176.0,1.0,4.98
23204343,Private Windsor Terrace Guest Suite,172548751,Alex,f,San Francisco,65.0,1.0,5.0
2310765,Modern Studio in SoMA/Downtown SF,11801205,Thanh,f,San Francisco,149.0,1.0,4.96
10567595,Private room in modern single family home,45040916,Alan,f,San Francisco,99.0,1.0,5.0
28200634,Chic & Spacious Apartment near Sea Cliff w Parking,144885524,Edmund,t,San Francisco,240.0,3.0,4.96
808621333943771162,Chic King Suite at Wyndham Donatello in SF,482174715,Suite Life,t,San Francisco,220.0,2.0,5.0
52859106,The Addison by Kasa | Traditional Queen Studio,88566861,Kasa,f,San Francisco,152.0,1.0,4.68
945070370939481137,79c Parkside spacious masterensuite w/ocean view,131200418,Lois,t,San Francisco,58.0,1.0,5.0
29515076,New self-contained SOMA private room & bath,8159368,Mark,t,San Francisco,100.0,1.0,4.89
7933807,Comfy 2 Suites w/free parking and Netflix Apple TV,33948993,Paul,t,San Francisco,120.0,4.0,4.88
1421937,Majestic View Historic Home/Parking,7526456,Dee,t,San Francisco,118.0,1.0,4.92
33773572,Entire private guest suite in beautiful Bernal.,7556101,James,t,San Francisco,150.0,1.0,4.96
556755515667445631,"Sunny, large private room in heart of SF (3A)",375566645,Mark,t,San Francisco,70.0,1.0,5.0
997363437208939619,Stunning apartment steps from Ocean Beach,540857836,Phansy,f,San Francisco,480.0,6.0,5.0
26747021,Cozy suite in the heart of Noe Valley,232759,Michael,t,San Francisco,168.0,1.0,4.8
9196933,Private Entrance Hidden Gem on Quiet Terrace,25276846,Deb And Jim,t,San Francisco,136.0,1.0,4.97
35132748,Entire Floor Artistic Victorian in SF's Bernal Village,38209715,Tony,t,San Francisco,200.0,5.0,4.98
3720392,Golden Gate Apex Hideaway,5020218,Kelly,t,San Francisco,131.0,1.0,4.93
1212822,"""Designer  Showplace  Home""  in the Marina",1700823,Jennifer,f,San Francisco,360.0,3.0,4.88
37399403,"Spacious, Bright, & Remodeled 3BR Mission Flat",265485766,Sheng,t,San Francisco,220.0,3.0,4.89
9910056,Charming Apartment in Potrero Hill,4467464,David,f,San Francisco,85.0,2.0,4.67
41342042,"Private bedroom in SF, 2 minute walk to train stop",8294705,Eric,f,San Francisco,55.0,1.0,5.0
53842003,Modern Condo/Apartment in Telegraph Hill (Unit #7),401361,Avlok,t,San Francisco,150.0,2.0,4.67
24181280,Private Bedroom Lake View,59258209,Felix,f,San Francisco,70.0,1.0,4.56
31320991,Large Room in Great Central Location - 30 Day Min.,4856574,Jeff,t,San Francisco,65.0,1.0,5.0
45017481,Convenient Mission District Studio,4430421,Landmark,f,San Francisco,82.0,1.0,5.0
20355620,2nd Master Bedroom in large 2 story house,45040916,Alan,f,San Francisco,113.0,2.0,5.0
662395884586247859,Lovely private room in downtown SF near Union Sq,467279403,Kyle,f,San Francisco,55.0,1.0,4.48
43717711,"A Cozy, Clean, & Tidy Room For You",71567392,Alene,t,San Francisco,45.0,1.0,5.0
1069260425289766460,Home in SF-close to Ocean beach,33317755,Bair,f,San Francisco,250.0,3.0,5.0
2683857,Charming S.F. Home: 2-4 Week Stays Preferred,224012,Karyn,f,San Francisco,285.0,5.0,4.83
712228019773675796,Spacious 1 bd w/ views and patio. Walk everywhere.,149277668,Victoire,t,San Francisco,375.0,1.0,4.9
47586305,NYC meets SF - 1B/1B in Exceptional Location,179291294,Ati,f,San Francisco,100.0,1.0,5.0
938464294835812236,Private Room #17  in a Tech Startup Coliving House,469712552,Mission Dolores Manor,f,San Francisco,96.0,1.0,5.0
963333324421869755,Stunning and Spacious 3B3Ba House w/1 Free Parking,23195510,Jici,t,San Francisco,236.0,3.0,5.0
760895560480183234,Stylish renovated studio in San Francisco!,5294442,Jaja,t,San Francisco,102.0,1.0,5.0
628475675507957305,Big Sunny Room w/ King Bed & Work Space,10779823,Claudiu,t,San Francisco,185.0,1.0,5.0
33859591,"Elegant "" Marina Home ""  1 min from Beach & Palace",1700823,Jennifer,f,San Francisco,350.0,3.0,5.0
33017026,City and Nature,110003688,Silvia,t,San Francisco,85.0,1.0,5.0
9971053,2 BR 2BA condo with view of city and free parking,9630766,Clint,t,San Francisco,150.0,2.0,4.66
766862652834987085,Great for work travel w/ parking.,137725971,Roselyn & Ming,f,San Francisco,50.0,1.0,5.0
54128543,Luxury Studio 2 minutes from Magical Dolores Park,420301847,Michael,t,San Francisco,203.0,2.0,4.99
1421671,People Love This Place & Location-Must See Reviews,7630810,Michael,t,San Francisco,199.0,1.0,4.97
52434895,41SFSU/Lakeahore beautiful spacious masterensuite,131200418,Lois,t,San Francisco,62.0,1.0,4.9
16690768,Modern North Beach 1 Br. w/ Fantastic Views (436),110520207,Thomas,f,San Francisco,110.0,1.0,5.0
52321792,19RueHenny,33085508,Michael,t,San Francisco,86.0,2.0,4.9
45092739,Oceanview 5bd High-end Home Beach/GGP with parking,78910325,Li,t,San Francisco,389.0,8.0,4.75
53864977,Penthouse Loft with Private Rooftop Patio,3676413,Sara,f,San Francisco,239.0,3.0,4.8
44553770,Stunning Views 1 Block from Mission Dolores Park,59345532,Lissi,t,San Francisco,204.0,1.0,4.79
12866962,Elegant Tudor Style Studio in Mission/Dolores,4430421,Landmark,f,San Francisco,98.0,1.0,4.4
1008316122987976155,Boho Chic Studio Near UCSF/GGP,22940085,Nancy,t,San Francisco,106.0,1.0,5.0
711759599407368596,"High Tech, Newly Renovated Cow Hollow Home",478746826,Kelly,f,San Francisco,800.0,2.0,5.0
33271309,2BR/2BA NoPa Sanctuary - Walk Everywhere!,226685582,Dylan & Alex,t,San Francisco,509.0,2.0,5.0
925575396779142201,Thoughtful Home in Anza Vista,7325515,Jo Anne,f,San Francisco,190.0,3.0,5.0
17982304,Relaxed Apartment with a Patio in The Castro,10263963,Kenneth,t,San Francisco,225.0,1.0,4.94
54184682,3 Bedroom Apartment by University of San Francisco,4377526,Jinwei,f,San Francisco,169.0,3.0,3.0
149108,UCSF Cole Valley Condo Tesla Charger,719538,Margaret,t,San Francisco,150.0,1.0,5.0
2559297,Entire 2BR w/pkg centrally-located!,12707660,Rob,t,San Francisco,195.0,2.0,4.44
11988777,Beautiful Victorian Home With Elegant Details,43094128,Humaira,t,San Francisco,980.0,4.0,4.89
783821,"Exquisite Castro Jewel box, Laundry, Parking",137980,Jack,t,San Francisco,155.0,1.0,4.81
10989099,Charming Cole Valley Victorian,57430925,Mikey & Mike,t,San Francisco,90.0,1.0,4.89
1460174,"Unique, Modern Apartment with Contemporary Art",5244284,Julia,f,San Francisco,520.0,3.0,4.96
6301675,Urban Oasis in the Heart of SF,32546924,Bill,f,San Francisco,120.0,1.0,5.0
22970151,Artistic 1BR Apartment in Beautiful Russian Hill,168622682,Ceri,f,San Francisco,146.0,1.0,4.6
16944002,"Nob Hill Union Square Sanctuary, pool/gym/doorman",2414700,Phil,f,San Francisco,109.0,2.0,4.43
957700174353441802,Stylish 1BR/1BA Garden Studio in Pac Heights,316202062,KeyOpp,f,San Francisco,110.0,1.0,1.0
825620580149284302,Entire Guest Suite in Noe Valley,1328044,Christine,t,San Francisco,200.0,1.0,4.94
25870802,Family Friendly SF Apartment w parking,6726221,Brad & Roberta,f,San Francisco,121.0,1.0,4.97
44600003,Lillie Langtry Basement at Chateau Tivoli,67054880,Kelly,f,San Francisco,267.0,2.0,5.0
43432094,"White Swan, Deluxe King with Fireplace",163061723,White Swan Inn,t,San Francisco,195.0,1.0,4.53
4305042,Welcome Back To The Perfect San Francisco Getaway,22347599,Joel & Mel,t,San Francisco,199.0,1.0,4.97
866271989362662471,Spacious & Clean 2 Master Bedrooms+ 2 Bathrooms,503273535,Janny,f,San Francisco,149.0,2.0,4.93
21334,Studio loft on top of Russian Hill,81455,Joe,f,San Francisco,149.0,1.0,4.88
805030435056833413,Entire 5BR Flat in Duboce bathed in Natural Light,4624470,Sri,t,San Francisco,428.0,6.0,5.0
9909627,Gather Round the Fire Pit at a Period Russian Hill Flat,50955056,Ron,f,San Francisco,217.0,3.0,4.81
3325741,Sparkling Clean - Quiet and Spacious Private Suite,6777297,Robert And Juan Carlos,t,San Francisco,126.0,1.0,4.87
40179404,"Best location+patio,garage,gym,pool, 24/7 security",206986980,Evgeny,t,San Francisco,95.0,1.0,4.95
53423350,"Peaceful, Modern, Canyon-View 2BR w/ parking+BART",4464641,Jon,t,San Francisco,259.0,2.0,4.9
27510287,Cole Valley Sunny & Airy Private 1BR Suite+Patio,207430416,Don & Kayko,t,San Francisco,185.0,2.0,4.99
8869066,Noe Valley Victorian guest suite,46423886,Andrew,f,San Francisco,180.0,1.0,4.64
17434665,Large Garden Apartment On Quiet Street,32614449,Steve,f,San Francisco,135.0,1.0,4.9
49180146,Bright Urban Retreat w/Private Hot Tub/Entrance,71975,Oscar,t,San Francisco,171.0,1.0,4.92
379349,Best location in San Francisco,1901233,Miriam,t,San Francisco,136.0,1.0,4.71
40620073,"Chic, Cozy, Convenient Close to Everything Cottage",33856710,Samson,t,San Francisco,320.0,3.0,4.99
44530899,Charming & Modern Space with High-end Amenities 🙌🏻,360187354,Ziv,t,San Francisco,216.0,2.0,4.98
39630426,Airy & Light Filled Space in Haight-Ashbury,3153014,Lisa Myshall,f,San Francisco,395.0,2.0,5.0
21022837,University of San Francisco Luxury Retreat,151399600,Pamela,f,San Francisco,850.0,3.0,5.0
10454172,Clean and Cozy 1BR Noe Valley Private Home,53861511,Pete,t,San Francisco,117.0,1.0,5.0
50661344,Modern Urban Oasis in the Heart of the City,394914577,Gail,t,San Francisco,235.0,1.0,4.98
21579309,Inn at the Opera Hotel Room,47514427,Jeffrey & Susan & Bryce,t,San Francisco,196.0,1.0,4.7
978663751304845058,Modern Sunnyside Apartment/Remote work friendly,3201094,Daniela,f,San Francisco,150.0,2.0,5.0
4227441,Private Bath & Entrance near UCSF,8812791,Maria,t,San Francisco,140.0,1.0,4.78
4695477,Private Studio UCSF separate entry and bath,8812791,Maria,t,San Francisco,155.0,1.0,4.89
49101007,Spacious studio+garden+parking at peaceful SF area,26656152,Jaehak,t,San Francisco,154.0,2.0,4.99
19570849,Light-Filled One Bedroom Suite Close to Trails and Transits,1469393,Lynn,t,San Francisco,231.0,1.0,4.93
2736358,Garden Retreat steps from Haight St,8638224,Sara,t,San Francisco,202.0,1.0,4.86
650715822075172454,Stylish Apartment in the Heart of Noe Valley,44855256,Brooke,f,San Francisco,257.0,1.0,4.96
947307205885846005,Luxury Edwardian Home on Lyon Street (Full Home),9956229,Aaron,t,San Francisco,1400.0,4.0,5.0
25480815,Charming Russian Hill Studio w/ balcony!,156365053,Sierra,f,San Francisco,150.0,2.0,4.77
19125378,Basic Single Room R-8 with Shared Bath,50160697,Ver,f,San Francisco,89.0,1.0,4.61
12057024,"Classic San Francisco Flat 30 day, or 1 year+",6605304,Gary,t,San Francisco,165.0,3.0,5.0
47496005,"Centrally Located - Beautiful, Modern Two Bedroom",54784388,Nancy,t,San Francisco,200.0,2.0,5.0
10058059,Charming cozy condo in Noe Valley!,27460984,Elyse,t,San Francisco,130.0,1.0,4.71
763059371672534086,Spacious 10-BR Inn in the Trendy Duboce District,4624470,Sri,t,San Francisco,855.0,12.0,5.0
8864274,Classic Elegance Pacific Heights,46398210,Jennifer,t,San Francisco,1200.0,7.0,4.98
1041340801599815712,NEW! Beautiful Noe Victorian home,71975,Oscar,t,San Francisco,550.0,3.0,5.0
632060739366039579,Lovely Condo in Russian Hill,14437576,Heewon,f,San Francisco,133.0,1.0,4.56
36601074,One of a Kind San Francisco Queen Anne Victorian!,275116582,Parker,f,San Francisco,150.0,6.0,4.9
12910183,"Stunning garden Apt, With Bay View",12703126,Jeff,t,San Francisco,135.0,2.0,5.0
926067473447637633,Right wing penthouse,38096316,Stanislav,t,San Francisco,165.0,3.0,4.95
11741776,New Construction Studio,6689021,Elizabeth,f,San Francisco,99.0,1.0,4.5
10789339,Russian Hill condo panoramic views,4001073,Hosein,f,San Francisco,150.0,1.0,4.88
13735115,Peace House Grand Victorian,23195770,Celia,t,San Francisco,1500.0,5.0,5.0
7983070,Spacious & Sunny 4BR / 2.5BA Home,16688525,Amy& Michael,t,San Francisco,571.0,4.0,4.71
18809842,Artist Atelier | 911 Mbps | Parking/BART | DT 8min,4346095,Ava,t,San Francisco,175.0,1.0,4.82
12913802,Nob Hill - One Bedroom Apt. - View,20899143,Peter,f,San Francisco,148.0,1.0,5.0
623906,Sweet Victorian Charmer with Views,1772044,Judy,t,San Francisco,119.0,1.0,5.0
23353721,"Prime Central SF with Laundry, Parking.",137980,Jack,t,San Francisco,195.0,2.0,4.89
606462114101600682,Lovely 2 bedroom unit with dedicated outdoor space,454574805,Steven,t,San Francisco,152.0,2.0,5.0
553001340150062819,Fantastic views in stylish 1 bedroom oasis,65356143,Deborah,t,San Francisco,200.0,1.0,4.99
2166428,Sunny 1BR Apt in Haight-Ashbury,10934623,Tisa,f,San Francisco,110.0,2.0,4.75
52739612,Adorable one bedroom cottage in the heart of SF,426963197,Michael,f,San Francisco,102.0,1.0,5.0
6092049,Castro Oasis with Private Deck,31615642,Dan,t,San Francisco,206.0,1.0,4.98
1106534,Private Cottage in Noe Valley with parking!,6074928,Rachel,t,San Francisco,210.0,3.0,4.77
42914809,Standard Queen Room with Shared Bathroom,309729224,Hayes Valley Inn,f,San Francisco,79.0,1.0,4.36
32783075,Newly Furnished apt in  a quiet neighborhood,10577964,John,f,San Francisco,104.0,1.0,5.0
662389107055100097,*Lovely private room with private bath downtown*,467279403,Kyle,f,San Francisco,55.0,1.0,4.2
26095551,Twin Peaks Mid-centrury Modern house w/ Bay View,196142120,Aaron,t,San Francisco,296.0,2.0,4.91
613738687146543070,Modern private 2Bd/I BA guest suite with patio,3443238,James,t,San Francisco,235.0,2.0,4.97
628157979583475896,Miraloma Park 4 Bedroom - Family Friendly,1415579,Amelie,f,San Francisco,350.0,5.0,5.0
183859,"Family-Friendly Flat In San Francisco, CA. USA",882283,Stephen,t,San Francisco,229.0,2.0,4.88
542007536641692133,"Spacious garden studio, Cole Valley",111065818,Elizabeth,t,San Francisco,229.0,2.0,4.97
5037937,"Large, 3 level, 4 bedroom HOME",4884811,Janet,f,San Francisco,310.0,3.0,4.76
1036860,2bed-rm Suites at Fisherman's Wharf,5708168,Kowang,f,San Francisco,270.0,2.0,4.95
673970511185981208,Beautifully Restored Historic Flat on Russian Hill,2694916,Uli,t,San Francisco,275.0,3.0,5.0
39204707,The Russian Hill Boat House - Amazing Location,7325515,Jo Anne,f,San Francisco,75.0,1.0,4.0
30713011,Aquatic Park Place - beautiful location!,9283939,Helena,f,San Francisco,600.0,2.0,4.98
47982211,1 Bedroom Suite in the Heart of Fisherman's Wharf,20704144,William,t,San Francisco,268.0,2.0,4.85
48061960,"Nob hill studio, views, kitchen, libraryTrader Joe",9315569,Maria,t,San Francisco,75.0,1.0,4.67
2564006,"Big Contemporary Studio - 30 Night Min-$3,000",40148,Patricia,f,San Francisco,100.0,1.0,4.31
10156101,Hotel 2 bathroom suite for four,47514427,Jeffrey & Susan & Bryce,t,San Francisco,339.0,2.0,4.83
13393846,Hotel 2 bathroom suite for four,47514427,Jeffrey & Susan & Bryce,t,San Francisco,339.0,2.0,4.82
687108183726224534,(19) Modern Room with Half Bath,473145990,Daniel,f,San Francisco,79.0,1.0,4.61
42973015,3 Bedroom Two Level City View Condo with Hot Tub,709325,Mark,f,San Francisco,193.0,3.0,2.0
43310461,White Swan  - Abbey Suite with Fireplace,163061723,White Swan Inn,t,San Francisco,269.0,1.0,5.0
207980,"3 Bdrm City View Home w/Parking, deck,",1023546,Bruce,t,San Francisco,295.0,5.0,4.82
46021069,Light-filled apartment in the heart of SF,9018490,Mara,t,San Francisco,225.0,2.0,5.0
16162625,"315 - Clean, Private Room in a Perfect Location!",93714995,Hotel,f,San Francisco,128.0,1.0,4.34
45972337,Spectacular view condo w deck/fireplace,4888089,Dan,t,San Francisco,180.0,2.0,4.91
22555972,The Painted Man- SF Historic Victorian Mansion,128030152,Vincent,t,San Francisco,1795.0,10.0,4.96
34357888,Castro Escape,10644164,Chethan,t,San Francisco,189.0,2.0,4.94
16179065,"Fresh, Quiet, Re-Done Stu Apt  Close To Everything",3817487,Bruce/Keith -,t,San Francisco,127.0,1.0,4.91
32045868,Best Detail in The City: Charming Victorian House,76053943,Betty,f,San Francisco,195.0,2.0,4.55
754360175033409427,"Clean, comfortable, 2bedrms, 3beds, near ocean/GGP",486615615,Tri,t,San Francisco,189.0,3.0,5.0
645130050229360524,Cozy 3/2 private unit with charming yard access,104066106,Meifang,t,San Francisco,262.0,3.0,4.97
773498117232132163,Ocean-View 4BR Storybook near GGP - Entire House,469491052,Claire,t,San Francisco,401.0,5.0,5.0
45805136,Modern Private Bedroom & Bath - Separate entrance,1535113,Joshin,t,San Francisco,79.0,1.0,4.96
31762328,"Work, Sleep, and Kick Back in a Well-Appointed Garden Suite",111996185,Paul,f,San Francisco,110.0,1.0,4.94
881280533664402790,"Beautiful, large, Victorian home in Hayes Valley",11700775,Caley,t,San Francisco,450.0,3.0,5.0
8164773,Pristine Studio by Golden Gate Park (30 day disc.),43094128,Humaira,t,San Francisco,210.0,1.0,4.91
42956000,Lone Mountain/USF Efficiency,73356825,Drew,f,San Francisco,60.0,1.0,5.0
897034001270746931,Private Rm #10  w View at a Tech Startup Coliving,469712552,Mission Dolores Manor,f,San Francisco,134.0,1.0,5.0
501770,Contemporary Home with Mid-Century Modern Design,2475480,Arthur,t,San Francisco,220.0,1.0,4.86
16331804,Your Own Private 1-Bedroom/1-Bathroom in SF,106908544,Kevin,f,San Francisco,129.0,3.0,4.86
616256864598561297,San Francisco 3 Bedrooms in central location,456729254,Lake,t,San Francisco,234.0,0.0,5.0
39754090,Renovated Castro Single Family Cottage,34563933,Nathaniel,t,San Francisco,249.0,2.0,5.0
46549103,Spacious Family Home  (3bd) w Backyard Deck,918385,Helen,t,San Francisco,345.0,3.0,4.83
41545787,Residential Standard Queen with Shared Bathroom,310732156,1906 Mission,f,San Francisco,73.0,1.0,4.29
40006970,Airy Modern & Comfy Central SF Apartment w/Parking,45487490,Emily,t,San Francisco,141.0,2.0,4.78
565239150554060242,Residential Standard Queen Bedroom,310731324,Hotel Des Arts,f,San Francisco,81.0,1.0,4.29
15604207,Nob Hill Single Bedroom #2,23719876,Yumi,f,San Francisco,80.0,1.0,5.0
39964120,Sparkly Clean Bright Smart Home/3 Rooms/1 Parking,1201942,Margie,t,San Francisco,244.0,3.0,5.0
15904098,"316 - Private Room, Clean and New!",93714995,Hotel,f,San Francisco,47.0,1.0,4.42
50313649,Restored Victorian in SF,56859317,Nikki,f,San Francisco,500.0,4.0,5.0
894901784885880370,Stylish & Spacious 2nd Floor 2 BR Victorian Home,11697746,One Fine BnB,f,San Francisco,262.0,4.0,5.0
12467839,Cozy single bedroom 2-1,23719876,Yumi,f,San Francisco,60.0,1.0,4.8
940731218281629840,Roomy and Modern in Lower Haight,527146870,Chris,f,San Francisco,200.0,3.0,5.0
28712636,Explore Golden Gate Park from a Sophisticated Home,22618879,Irena,t,San Francisco,315.0,5.0,4.84
23303083,"Artist's Edwardian flat: shops, restaurants, parks",3138116,Jay & Kevin,f,San Francisco,209.0,2.0,4.97
8793569,Noe Valley Room w/ private entrance,23679441,James,t,San Francisco,128.0,1.0,4.7
10784554,"Victoriana- A classic, updated  Victorian flat",1741850,John,f,San Francisco,238.0,2.0,4.95
3672198,Bright 1-bedroom penthouse with great views,10839658,Manu,f,San Francisco,82.0,1.0,4.84
35125616,2BR Apt w/parking near SF city college (LTR),239442090,PingPing,f,San Francisco,217.0,2.0,4.81
54231080,Modern 2-bedroom stay in DT SF - private bathrooms,99542736,Arron,t,San Francisco,318.0,2.0,5.0
17188701,Cozy Single Bedroom#2,23719876,Yumi,f,San Francisco,60.0,1.0,4.83
11605954,"1940 build, upstairs flat, view, west side",7895922,Roselyn,t,San Francisco,325.0,3.0,4.91
838524167168284661,Entire beautiful 2bed townhome in SF pac Heights,210081044,Messaoud,t,San Francisco,135.0,2.0,5.0
48605702,Top floor two bedrooms in the SF's hottest area.,10699902,Kevin Michelle And Liana,t,San Francisco,165.0,2.0,5.0
50242959,"Fresh, Contemporary Central Sunset 2-Bed Home",988375,Jennifer,t,San Francisco,245.0,2.0,5.0
5031660,Nob Hill cozy single bedroom #2,23719876,Yumi,f,San Francisco,120.0,1.0,4.78
41544571,Standard Queen Room with Private External Bathroom,309731366,Washington Square Inn,f,San Francisco,139.0,1.0,4.18
22229654,"Private, Lovely Minimalist Home near GGP and Ocean",148590346,Ellen,t,San Francisco,139.0,2.0,4.88
11241509,Nob Hill Bedroom #2,23719876,Yumi,f,San Francisco,120.0,0.0,4.71
22715454,Great Family Get Away by Ocean Beach,167574089,Aileen,t,San Francisco,203.0,4.0,4.77
1009054533702714697,Lovely Boutique Hotel In Central Downtown,542041520,Allen,f,San Francisco,150.0,1.0,4.0
28208579,Stylish Suite with Private Garden on Potrero Hill,572647,Clare,t,San Francisco,155.0,1.0,5.0
707325626316519580,"Private upper level 3Bds,1.5 baths near GG Park",232845656,Jessica,t,San Francisco,282.0,3.0,4.81
11241809,Nob Hill Bedroom #5,23719876,Yumi,f,San Francisco,100.0,1.0,4.52
5025420,Nob Hill cozy single bedroom #5,23719876,Yumi,f,San Francisco,100.0,1.0,4.43
36910851,#T15 Twin Size private room Nob Hill  @hacknsleep,267895362,Rocky,f,San Francisco,47.0,1.0,5.0
50901173,Lovely Garden Flat in Victorian Building,75975367,Colin,f,San Francisco,180.0,2.0,4.71
45595687,Downtown - Cozy  & Comfortable - Near BART,103884979,Rams,f,San Francisco,134.0,1.0,4.47
2077982,NOPA garden apartment,10501924,Karen,f,San Francisco,130.0,2.0,4.48
7562249,Upscale Oasis in Classic NoPa Victorian Grand Dame,33592967,Katherine,t,San Francisco,185.0,1.0,4.85
19029310,Deluxe Room-Shared Bath near Downtown !1,6683937,Amit,f,San Francisco,59.0,1.0,4.38
2042095,View that can’t be beat (1 Room in Heddy’s House),3198527,Bruce,t,San Francisco,106.0,2.0,4.9
16688334,Russian Hill Quiet and Convenient Hideaway,7731691,Allison,f,San Francisco,149.0,3.0,4.78
37446300,"Beach House, 9 blocks fr Ocean Beach",57254071,Hannah,f,San Francisco,110.0,2.0,4.75
40204501,Modern+Stylish NOPA Penthouse/Remote Work Friendly,14812458,Fred,t,San Francisco,500.0,3.0,5.0
43372025,Stunning 2 Bed Apt Russian Hill with garden,122074829,Edward,t,San Francisco,175.0,2.0,5.0
51341671,Gorgeous Modern Bright Bedroom w/ fast WIFI,10538570,Anna,f,San Francisco,50.0,0.0,4.65
652109119953692416,Luxury Renovated Two Bedroom in Lower Pac Heights,106481882,Sam,t,San Francisco,360.0,2.0,5.0
54142958,The Hotel Castro | Retro-Inspired Rooms,88566861,Kasa,f,San Francisco,217.0,0.0,4.62
39921182,"Don't skip this one! Spacious, Fresh, by GG Park!",452664,Guenevere,t,San Francisco,424.0,2.0,5.0
42073272,Page Street Retreat 30+ days,13112056,Fiona,t,San Francisco,75.0,1.0,4.58
15873231,414 - Clean and Renovated Private Room,93714995,Hotel,f,San Francisco,47.0,1.0,4.33
35944209,Bed & Breakfast - Charming Room - Cozy & Clean,103884979,Rams,f,San Francisco,104.0,1.0,4.49
36199714,Charming 2 bedrooms 1 bath house + parking,9080666,Sandy,f,San Francisco,98.0,2.0,5.0
38328840,Perfect Lux Mod 1930 Designer Home Views - 30 day+,8803470,Constance,t,San Francisco,650.0,4.0,5.0
606712107820843616,Bright & Modern Ocean Beach Arthouse Outpost,3158063,Marie,f,San Francisco,280.0,4.0,5.0
39413362,"Relax here,  in between your big city adventures.",302732021,Karen,t,San Francisco,85.0,1.0,4.94
20664630,Modern 1BR in Iconic SF Building - Prime Location!,143561049,Adrian,f,San Francisco,150.0,1.0,5.0
14314506,"Furn 1 Bdrm 1 Ba Ocean VU, W/D, All Utilities",20818179,Dave,f,San Francisco,100.0,1.0,5.0
31932467,Elegant Victorian Flat in Lower Haight,57820905,Gabrielle,t,San Francisco,625.0,4.0,4.98
35312287,Golden Gate Park/ Ocean Beach Private Home,265841303,Paul,t,San Francisco,312.0,6.0,4.86
837045,Kid friendly apt near Duboce Park,4374318,Jolie,f,San Francisco,249.0,4.0,4.62
2221057,Private Beach Side 2 bedroom,11331176,Blythe & Michael,t,San Francisco,211.0,3.0,4.9
45829230,Tommy Tee's City Loft,21554316,Tommy,f,San Francisco,170.0,2.0,5.0
5031745,Nob Hill cozy single bedroom #3,23719876,Yumi,f,San Francisco,130.0,1.0,4.79
